"class_name1","class_id1","class_name2","class_id2","ddi_risk","description"
"delavirdine",6548,"nelfinavir",6830,"Significant","DELAVIRDINE MESYLATE/NELFINAVIR MESYLATE [VA Drug Interaction]"
"nelfinavir",6830,"efavirenz",5474,"Critical","EFAVIRENZ/NELFINAVIR MESYLATE [VA Drug Interaction]"
"nelfinavir",6830,"indinavir",6894,"Critical","INDINAVIR SULFATE/NELFINAVIR MESYLATE [VA Drug Interaction]"
"ritonavir",6961,"nelfinavir",6830,"Significant","NELFINAVIR MESYLATE/RITONAVIR [VA Drug Interaction]"
"saquinavir",6942,"nelfinavir",6830,"Significant","NELFINAVIR MESYLATE/SAQUINAVIR [VA Drug Interaction]"
"methylergometrine",5717,"amprenavir",6729,"Critical","AMPRENAVIR/METHYLERGONOVINE [VA Drug Interaction]"
"delavirdine",6548,"methylergometrine",5717,"Critical","DELAVIRDINE MESYLATE/METHYLERGONOVINE [VA Drug Interaction]"
"efavirenz",5474,"methylergometrine",5717,"Critical","EFAVIRENZ/METHYLERGONOVINE [VA Drug Interaction]"
"indinavir",6894,"methylergometrine",5717,"Critical","INDINAVIR SULFATE/METHYLERGONOVINE [VA Drug Interaction]"
"ritonavir",6961,"methylergometrine",5717,"Critical","METHYLERGONOVINE/RITONAVIR [VA Drug Interaction]"
"saquinavir",6942,"methylergometrine",5717,"Critical","METHYLERGONOVINE/SAQUINAVIR [VA Drug Interaction]"
"methysergide",5841,"delavirdine",6548,"Critical","DELAVIRDINE MESYLATE/METHYSERGIDE [VA Drug Interaction]"
"indinavir",6894,"methysergide",5841,"Critical","INDINAVIR SULFATE/METHYSERGIDE [VA Drug Interaction]"
"alprazolam",5386,"delavirdine",6548,"Critical","ALPRAZOLAM/DELAVIRDINE MESYLATE [VA Drug Interaction]"
"alprazolam",5386,"indinavir",6894,"Critical","ALPRAZOLAM/INDINAVIR SULFATE [VA Drug Interaction]"
"algeldrate",7218,"itraconazole",6956,"Significant","ALUMINUM HYDROXIDE/ITRACONAZOLE [VA Drug Interaction]"
"algeldrate",7218,"ketoconazole",6786,"Significant","ALUMINUM HYDROXIDE/KETOCONAZOLE [VA Drug Interaction]"
"amprenavir",6729,"atorvastatin",6821,"Significant","AMPRENAVIR/ATORVASTATIN CALCIUM [VA Drug Interaction]"
"amprenavir",6729,"cerivastatin",6560,"Significant","AMPRENAVIR/CERIVASTATIN SODIUM [VA Drug Interaction]"
"amprenavir",6729,"rifampicin",7013,"Critical","AMPRENAVIR/RIFAMPIN [VA Drug Interaction]"
"amprenavir",6729,"sildenafil",6628,"Significant","AMPRENAVIR/SILDENAFIL CITRATE [VA Drug Interaction]"
"atorvastatin",6821,"clarithromycin",6969,"Critical","ATORVASTATIN CALCIUM/CLARITHROMYCIN [VA Drug Interaction]"
"atorvastatin",6821,"ciclosporin",7073,"Critical","ATORVASTATIN CALCIUM/CYCLOSPORINE [VA Drug Interaction]"
"atorvastatin",6821,"erythromycin",6964,"Critical","ATORVASTATIN CALCIUM/ERYTHROMYCIN [VA Drug Interaction]"
"atorvastatin",6821,"fenofibrate",5922,"Significant","ATORVASTATIN CALCIUM/FENOFIBRATE [VA Drug Interaction]"
"atorvastatin",6821,"indinavir",6894,"Significant","ATORVASTATIN CALCIUM/INDINAVIR SULFATE [VA Drug Interaction]"
"atorvastatin",6821,"nelfinavir",6830,"Critical","ATORVASTATIN CALCIUM/NELFINAVIR MESYLATE [VA Drug Interaction]"
"atorvastatin",6821,"ritonavir",6961,"Significant","ATORVASTATIN CALCIUM/RITONAVIR [VA Drug Interaction]"
"atorvastatin",6821,"saquinavir",6942,"Critical","ATORVASTATIN CALCIUM/SAQUINAVIR [VA Drug Interaction]"
"cerivastatin",6560,"ciclosporin",7073,"Critical","CERIVASTATIN SODIUM/CYCLOSPORINE [VA Drug Interaction]"
"cerivastatin",6560,"indinavir",6894,"Significant","CERIVASTATIN SODIUM/INDINAVIR SULFATE [VA Drug Interaction]"
"cerivastatin",6560,"itraconazole",6956,"Significant","CERIVASTATIN SODIUM/ITRACONAZOLE [VA Drug Interaction]"
"cerivastatin",6560,"nelfinavir",6830,"Significant","CERIVASTATIN SODIUM/NELFINAVIR MESYLATE [VA Drug Interaction]"
"cerivastatin",6560,"rifabutin",7026,"Critical","CERIVASTATIN SODIUM/RIFABUTIN [VA Drug Interaction]"
"cerivastatin",6560,"ritonavir",6961,"Significant","CERIVASTATIN SODIUM/RITONAVIR [VA Drug Interaction]"
"cerivastatin",6560,"saquinavir",6942,"Significant","CERIVASTATIN SODIUM/SAQUINAVIR [VA Drug Interaction]"
"dapsone",4693,"rifampicin",7013,"Significant","DAPSONE/RIFAMPIN [VA Drug Interaction]"
"delavirdine",6548,"midazolam",5586,"Critical","DELAVIRDINE MESYLATE/MIDAZOLAM [VA Drug Interaction]"
"delavirdine",6548,"rifampicin",7013,"Critical","DELAVIRDINE MESYLATE/RIFAMPIN [VA Drug Interaction]"
"efavirenz",5474,"rifampicin",7013,"Critical","EFAVIRENZ/RIFAMPIN [VA Drug Interaction]"
"ergotamine",6851,"nelfinavir",6830,"Critical","ERGOTAMINE TARTRATE/NELFINAVIR MESYLATE [VA Drug Interaction]"
"indinavir",6894,"itraconazole",6956,"Significant","INDINAVIR SULFATE/ITRACONAZOLE [VA Drug Interaction]"
"indinavir",6894,"lovastatin",6268,"Critical","INDINAVIR SULFATE/LOVASTATIN [VA Drug Interaction]"
"indinavir",6894,"quinidine",5573,"Significant","INDINAVIR SULFATE/QUINIDINE [VA Drug Interaction]"
"indinavir",6894,"sildenafil",6628,"Significant","INDINAVIR SULFATE/SILDENAFIL CITRATE [VA Drug Interaction]"
"indinavir",6894,"simvastatin",6371,"Critical","INDINAVIR SULFATE/SIMVASTATIN [VA Drug Interaction]"
"lovastatin",6268,"nelfinavir",6830,"Critical","LOVASTATIN/NELFINAVIR MESYLATE [VA Drug Interaction]"
"methylergometrine",5717,"nelfinavir",6830,"Critical","METHYLERGONOVINE/NELFINAVIR MESYLATE [VA Drug Interaction]"
"methysergide",5841,"nelfinavir",6830,"Critical","METHYSERGIDE/NELFINAVIR MESYLATE [VA Drug Interaction]"
"nelfinavir",6830,"sildenafil",6628,"Significant","NELFINAVIR MESYLATE/SILDENAFIL CITRATE [VA Drug Interaction]"
"nelfinavir",6830,"simvastatin",6371,"Critical","NELFINAVIR MESYLATE/SIMVASTATIN [VA Drug Interaction]"
"nelfinavir",6830,"triazolam",5756,"Critical","NELFINAVIR MESYLATE/TRIAZOLAM [VA Drug Interaction]"
"nevirapine",4871,"rifampicin",7013,"Critical","NEVIRAPINE/RIFAMPIN [VA Drug Interaction]"
"saquinavir",6942,"sildenafil",6628,"Significant","SAQUINAVIR/SILDENAFIL CITRATE [VA Drug Interaction]"
"acitretin",5592,"ethanol",3945,"Critical","ACITRETIN/ALCOHOL [VA Drug Interaction]"
"delavirdine",6548,"triazolam",5756,"Critical","DELAVIRDINE MESYLATE/TRIAZOLAM [VA Drug Interaction]"
"sumatriptan",5208,"fluvoxamine",5501,"Significant","FLUVOXAMINE MALEATE/SUMATRIPTAN [VA Drug Interaction]"
"sumatriptan",5208,"venlafaxine",4980,"Significant","SUMATRIPTAN/VENLAFAXINE HYDROCHLORIDE [VA Drug Interaction]"
"ondansetron",5173,"rifampicin",7013,"Significant","ONDANSETRON/RIFAMPIN [VA Drug Interaction]"
"fluvastatin",6317,"fenofibrate",5922,"Significant","FENOFIBRATE/FLUVASTATIN SODIUM [VA Drug Interaction]"
"fluoxetine",5387,"naratriptan",5678,"Significant","FLUOXETINE/NARATRIPTAN HYDROCHLORIDE [VA Drug Interaction]"
"naratriptan",5678,"sertraline",5347,"Significant","NARATRIPTAN HYDROCHLORIDE/SERTRALINE [VA Drug Interaction]"
"naratriptan",5678,"paroxetine",5625,"Significant","NARATRIPTAN HYDROCHLORIDE/PAROXETINE [VA Drug Interaction]"
"naratriptan",5678,"venlafaxine",4980,"Significant","NARATRIPTAN HYDROCHLORIDE/VENLAFAXINE HYDROCHLORIDE [VA Drug Interaction]"
"rizatriptan",4905,"venlafaxine",4980,"Significant","RIZATRIPTAN/VENLAFAXINE HYDROCHLORIDE [VA Drug Interaction]"
"venlafaxine",4980,"zolmitriptan",5097,"Significant","VENLAFAXINE HYDROCHLORIDE/ZOLMITRIPTAN [VA Drug Interaction]"
"delavirdine",6548,"quinidine",5573,"Significant","DELAVIRDINE MESYLATE/QUINIDINE [VA Drug Interaction]"
"delavirdine",6548,"sildenafil",6628,"Significant","DELAVIRDINE MESYLATE/SILDENAFIL CITRATE [VA Drug Interaction]"
"delavirdine",6548,"warfarin",5376,"Significant","DELAVIRDINE MESYLATE/WARFARIN [VA Drug Interaction]"
"sildenafil",6628,"ritonavir",6961,"Significant","RITONAVIR/SILDENAFIL CITRATE [VA Drug Interaction]"
"indinavir",6894,"ketoconazole",6786,"Significant","INDINAVIR SULFATE/KETOCONAZOLE [VA Drug Interaction]"
"levofloxacin",5924,"algeldrate",7218,"Significant","ALUMINUM HYDROXIDE/LEVOFLOXACIN [VA Drug Interaction]"
"algeldrate",7218,"minocycline",6552,"Significant","ALUMINUM HYDROXIDE/MINOCYCLINE [VA Drug Interaction]"
"amiodarone",6920,"ibutilide",6127,"Critical","AMIODARONE/IBUTILIDE FUMARATE [VA Drug Interaction]"
"amiodarone",6920,"rifampicin",7013,"Significant","AMIODARONE/RIFAMPIN [VA Drug Interaction]"
"amiodarone",6920,"sildenafil",6628,"Significant","AMIODARONE/SILDENAFIL CITRATE [VA Drug Interaction]"
"itraconazole",6956,"sildenafil",6628,"Significant","ITRACONAZOLE/SILDENAFIL CITRATE [VA Drug Interaction]"
"ketoconazole",6786,"sildenafil",6628,"Significant","KETOCONAZOLE/SILDENAFIL CITRATE [VA Drug Interaction]"
"fluvoxamine",5501,"thioridazine",6010,"Critical","FLUVOXAMINE MALEATE/THIORIDAZINE [VA Drug Interaction]"
"phenelzine",4033,"naratriptan",5678,"Critical","NARATRIPTAN HYDROCHLORIDE/PHENELZINE [VA Drug Interaction]"
"naratriptan",5678,"nefazodone",6611,"Significant","NARATRIPTAN HYDROCHLORIDE/NEFAZODONE [VA Drug Interaction]"
"atorvastatin",6821,"nefazodone",6611,"Critical","ATORVASTATIN CALCIUM/NEFAZODONE [VA Drug Interaction]"
"cerivastatin",6560,"nefazodone",6611,"Critical","CERIVASTATIN SODIUM/NEFAZODONE [VA Drug Interaction]"
"methadone",5396,"rifampicin",7013,"Significant","METHADONE/RIFAMPIN [VA Drug Interaction]"
"dextropropoxyphene",5719,"ritonavir",6961,"Significant","PROPOXYPHENE/RITONAVIR [VA Drug Interaction]"
"erythromycin",6964,"sildenafil",6628,"Significant","ERYTHROMYCIN/SILDENAFIL CITRATE [VA Drug Interaction]"
"ergotamine",6851,"rizatriptan",4905,"Critical","ERGOTAMINE TARTRATE/RIZATRIPTAN [VA Drug Interaction]"
"ergotamine",6851,"naratriptan",5678,"Critical","ERGOTAMINE TARTRATE/NARATRIPTAN HYDROCHLORIDE [VA Drug Interaction]"
"ergotamine",6851,"zolmitriptan",5097,"Critical","ERGOTAMINE TARTRATE/ZOLMITRIPTAN [VA Drug Interaction]"
"naratriptan",5678,"tranylcypromine",4023,"Critical","NARATRIPTAN HYDROCHLORIDE/TRANYLCYPROMINE [VA Drug Interaction]"
"isosorbide",4074,"sildenafil",6628,"Critical","ISOSORBIDE/SILDENAFIL CITRATE [VA Drug Interaction]"
"lopinavir",6913,"rifampicin",7013,"Critical","LOPINAVIR/RIFAMPIN [VA Drug Interaction]"
"carbamazepine",4584,"indinavir",6894,"Significant","CARBAMAZEPINE/INDINAVIR SULFATE [VA Drug Interaction]"
"ciprofloxacin",5645,"glibenclamide",6699,"Significant","CIPROFLOXACIN/GLYBURIDE [VA Drug Interaction]"
"metformin",4011,"iodine",7382,"Significant","IODINE/METFORMIN HYDROCHLORIDE [VA Drug Interaction]"
"metformin",4011,"iodixanol",7101,"Critical","IODIXANOL/METFORMIN HYDROCHLORIDE [VA Drug Interaction]"
"metformin",4011,"diiodohydroxyquinoline",6211,"Significant","IODOQUINOL/METFORMIN HYDROCHLORIDE [VA Drug Interaction]"
"metformin",4011,"diatrizoate",6896,"Significant","DIATRIZOATE/METFORMIN HYDROCHLORIDE [VA Drug Interaction]"
"metformin",4011,"iohexol",7011,"Critical","IOHEXOL/METFORMIN HYDROCHLORIDE [VA Drug Interaction]"
"metformin",4011,"iopamidol",6982,"Significant","IOPAMIDOL/METFORMIN HYDROCHLORIDE [VA Drug Interaction]"
"metformin",4011,"iopromide",6993,"Significant","IOPROMIDE/METFORMIN HYDROCHLORIDE [VA Drug Interaction]"
"metformin",4011,"ioversol",6998,"Significant","IOVERSOL/METFORMIN HYDROCHLORIDE [VA Drug Interaction]"
"delavirdine",6548,"rifabutin",7026,"Critical","DELAVIRDINE MESYLATE/RIFABUTIN [VA Drug Interaction]"
"indinavir",6894,"rifabutin",7026,"Significant","INDINAVIR SULFATE/RIFABUTIN [VA Drug Interaction]"
"lamotrigine",4769,"rifampicin",7013,"Significant","LAMOTRIGINE/RIFAMPIN [VA Drug Interaction]"
"ethinylestradiol",5228,"tetracycline",6501,"Significant","ETHINYL ESTRADIOL/TETRACYCLINE [VA Drug Interaction]"
"mercaptopurine",4109,"mesalazine",4113,"Significant","MERCAPTOPURINE/MESALAMINE [VA Drug Interaction]"
"rifampicin",7013,"tamoxifen",6018,"Significant","RIFAMPIN/TAMOXIFEN [VA Drug Interaction]"
"phenytoin",4724,"quetiapine",6113,"Significant","PHENYTOIN/QUETIAPINE FUMARATE [VA Drug Interaction]"
"propafenone",5747,"rifampicin",7013,"Significant","PROPAFENONE/RIFAMPIN [VA Drug Interaction]"
"repaglinide",6533,"rifampicin",7013,"Significant","REPAGLINIDE/RIFAMPIN [VA Drug Interaction]"
"chlorpropamide",4974,"rifampicin",7013,"Significant","CHLORPROPAMIDE/RIFAMPIN [VA Drug Interaction]"
"glibenclamide",6699,"rifampicin",7013,"Significant","GLYBURIDE/RIFAMPIN [VA Drug Interaction]"
"tolbutamide",4915,"rifampicin",7013,"Significant","RIFAMPIN/TOLBUTAMIDE [VA Drug Interaction]"
"glipizide",6508,"rifampicin",7013,"Significant","GLIPIZIDE/RIFAMPIN [VA Drug Interaction]"
"dofetilide",6496,"metformin",4011,"Significant","DOFETILIDE/METFORMIN HYDROCHLORIDE [VA Drug Interaction]"
"fosphenytoin",5932,"methadone",5396,"Significant","FOSPHENYTOIN SODIUM/METHADONE [VA Drug Interaction]"
"amiodarone",6920,"atorvastatin",6821,"Significant","AMIODARONE/ATORVASTATIN CALCIUM [VA Drug Interaction]"
"atorvastatin",6821,"nicotinic acid",3994,"Significant","ATORVASTATIN CALCIUM/NIACIN [VA Drug Interaction]"
"atorvastatin",6821,"nicotinamide",3993,"Significant","ATORVASTATIN CALCIUM/NIACINAMIDE [VA Drug Interaction]"
"indomethacin",5891,"moexipril",6711,"Significant","INDOMETHACIN/MOEXIPRIL HYDROCHLORIDE [VA Drug Interaction]"
"estradiol",4941,"liothyronine",6925,"Significant","ESTRADIOL/LIOTHYRONINE SODIUM [VA Drug Interaction]"
"levomethadyl acetate",5843,"zidovudine",4880,"Significant","LEVOMETHADYL/ZIDOVUDINE [VA Drug Interaction]"
"levomethadyl acetate",5843,"phenytoin",4724,"Critical","LEVOMETHADYL/PHENYTOIN [VA Drug Interaction]"
"levomethadyl acetate",5843,"phenobarbital",4548,"Significant","LEVOMETHADYL/PHENOBARBITAL [VA Drug Interaction]"
"levomethadyl acetate",5843,"pentazocine",5076,"Significant","LEVOMETHADYL/PENTAZOCINE [VA Drug Interaction]"
"levomethadyl acetate",5843,"naltrexone",5741,"Critical","LEVOMETHADYL/NALTREXONE [VA Drug Interaction]"
"levomethadyl acetate",5843,"tramadol",4843,"Significant","LEVOMETHADYL/TRAMADOL HYDROCHLORIDE [VA Drug Interaction]"
"erythromycin",6964,"levomethadyl acetate",5843,"Critical","ERYTHROMYCIN/LEVOMETHADYL [VA Drug Interaction]"
"carbamazepine",4584,"levomethadyl acetate",5843,"Critical","CARBAMAZEPINE/LEVOMETHADYL [VA Drug Interaction]"
"efavirenz",5474,"levomethadyl acetate",5843,"Critical","EFAVIRENZ/LEVOMETHADYL [VA Drug Interaction]"
"phenelzine",4033,"tramadol",4843,"Critical","PHENELZINE/TRAMADOL HYDROCHLORIDE [VA Drug Interaction]"
"tranylcypromine",4023,"tramadol",4843,"Critical","TRAMADOL HYDROCHLORIDE/TRANYLCYPROMINE [VA Drug Interaction]"
"fluoxetine",5387,"tramadol",4843,"Significant","FLUOXETINE/TRAMADOL HYDROCHLORIDE [VA Drug Interaction]"
"paroxetine",5625,"tramadol",4843,"Significant","PAROXETINE/TRAMADOL HYDROCHLORIDE [VA Drug Interaction]"
"sertraline",5347,"tramadol",4843,"Significant","SERTRALINE/TRAMADOL HYDROCHLORIDE [VA Drug Interaction]"
"citalopram",5570,"tramadol",4843,"Significant","CITALOPRAM/TRAMADOL HYDROCHLORIDE [VA Drug Interaction]"
"fluvoxamine",5501,"tramadol",4843,"Significant","FLUVOXAMINE MALEATE/TRAMADOL HYDROCHLORIDE [VA Drug Interaction]"
"ergotamine",6851,"lopinavir",6913,"Critical","ERGOTAMINE TARTRATE/LOPINAVIR [VA Drug Interaction]"
"ethinylestradiol",5228,"modafinil",4949,"Significant","ETHINYL ESTRADIOL/MODAFINIL [VA Drug Interaction]"
"ergotamine",6851,"ketoconazole",6786,"Critical","ERGOTAMINE TARTRATE/KETOCONAZOLE [VA Drug Interaction]"
"ergotamine",6851,"itraconazole",6956,"Critical","ERGOTAMINE TARTRATE/ITRACONAZOLE [VA Drug Interaction]"
"escitalopram",5569,"tramadol",4843,"Significant","ESCITALOPRAM OXALATE/TRAMADOL HYDROCHLORIDE [VA Drug Interaction]"
"rifampicin",7013,"voriconazole",5802,"Critical","RIFAMPIN/VORICONAZOLE [VA Drug Interaction]"
"ergotamine",6851,"voriconazole",5802,"Critical","ERGOTAMINE TARTRATE/VORICONAZOLE [VA Drug Interaction]"
"atorvastatin",6821,"voriconazole",5802,"Critical","ATORVASTATIN CALCIUM/VORICONAZOLE [VA Drug Interaction]"
"isocarboxazid",4540,"tramadol",4843,"Critical","ISOCARBOXAZID/TRAMADOL HYDROCHLORIDE [VA Drug Interaction]"
"glibenclamide",6699,"voriconazole",5802,"Significant","GLYBURIDE/VORICONAZOLE [VA Drug Interaction]"
"vinorelbine",6984,"voriconazole",5802,"Critical","VINORELBINE TARTRATE/VORICONAZOLE [VA Drug Interaction]"
"lamotrigine",4769,"ethinylestradiol",5228,"Significant","ETHINYL ESTRADIOL/LAMOTRIGINE [VA Drug Interaction]"
"brimonidine",5165,"phenelzine",4033,"Critical","BRIMONIDINE TARTRATE/PHENELZINE [VA Drug Interaction]"
"brimonidine",5165,"tranylcypromine",4023,"Critical","BRIMONIDINE TARTRATE/TRANYLCYPROMINE [VA Drug Interaction]"
"algeldrate",7218,"gatifloxacin",6045,"Significant","ALUMINUM HYDROXIDE/GATIFLOXACIN [VA Drug Interaction]"
"aluminium phosphate",7378,"gatifloxacin",6045,"Significant","ALUMINUM PHOSPHATE/GATIFLOXACIN [VA Drug Interaction]"
"glyceryl trinitrate",4514,"vardenafil",6685,"Critical","NITROGLYCERIN/VARDENAFIL [VA Drug Interaction]"
"eritrityl tetranitrate",5292,"vardenafil",6685,"Critical","ERYTHRITYL TETRANITRATE/VARDENAFIL [VA Drug Interaction]"
"vardenafil",6685,"tamsulosin",6294,"Significant","TAMSULOSIN HYDROCHLORIDE/VARDENAFIL [VA Drug Interaction]"
"indinavir",6894,"vardenafil",6685,"Significant","INDINAVIR SULFATE/VARDENAFIL [VA Drug Interaction]"
"vardenafil",6685,"delavirdine",6548,"Significant","DELAVIRDINE MESYLATE/VARDENAFIL [VA Drug Interaction]"
"didanosine",4581,"indinavir",6894,"Significant","DIDANOSINE/INDINAVIR SULFATE [VA Drug Interaction]"
"acitretin",5592,"glibenclamide",6699,"Significant","ACITRETIN/GLYBURIDE [VA Drug Interaction]"
"acitretin",5592,"norethisterone",5255,"Critical","ACITRETIN/NORETHINDRONE [VA Drug Interaction]"
"aciclovir",4498,"phenytoin",4724,"Significant","ACYCLOVIR/PHENYTOIN [VA Drug Interaction]"
"ethinylestradiol",5228,"topiramate",5710,"Significant","ETHINYL ESTRADIOL/TOPIRAMATE [VA Drug Interaction]"
"fluvastatin",6317,"nelfinavir",6830,"Significant","FLUVASTATIN SODIUM/NELFINAVIR MESYLATE [VA Drug Interaction]"
"glibenclamide",6699,"sulfamethoxazole",4732,"Significant","GLYBURIDE/SULFAMETHOXAZOLE [VA Drug Interaction]"
"nefazodone",6611,"tramadol",4843,"Significant","NEFAZODONE/TRAMADOL HYDROCHLORIDE [VA Drug Interaction]"
"tramadol",4843,"venlafaxine",4980,"Significant","TRAMADOL HYDROCHLORIDE/VENLAFAXINE HYDROCHLORIDE [VA Drug Interaction]"
"bosentan",6807,"glibenclamide",6699,"Critical","BOSENTAN/GLYBURIDE [VA Drug Interaction]"
"gatifloxacin",6045,"glibenclamide",6699,"Significant","GATIFLOXACIN/GLYBURIDE [VA Drug Interaction]"
"glibenclamide",6699,"levofloxacin",5924,"Significant","GLYBURIDE/LEVOFLOXACIN [VA Drug Interaction]"
"delavirdine",6548,"lovastatin",6268,"Critical","DELAVIRDINE MESYLATE/LOVASTATIN [VA Drug Interaction]"
"gatifloxacin",6045,"ibutilide",6127,"Significant","GATIFLOXACIN/IBUTILIDE FUMARATE [VA Drug Interaction]"
"alatrofloxacin",6819,"mesoridazine",6138,"Critical","ALATROFLOXACIN MESYLATE/MESORIDAZINE [VA Drug Interaction]"
"algeldrate",7218,"ethambutol",4363,"Significant","ALUMINUM HYDROXIDE/ETHAMBUTOL [VA Drug Interaction]"
"cerivastatin",6560,"fosamprenavir",6859,"Significant","CERIVASTATIN SODIUM/FOSAMPRENAVIR [VA Drug Interaction]"
"doxazosin",6528,"sildenafil",6628,"Significant","DOXAZOSIN/SILDENAFIL CITRATE [VA Drug Interaction]"
"eplerenone",6337,"nelfinavir",6830,"Critical","EPLERENONE/NELFINAVIR MESYLATE [VA Drug Interaction]"
"ergotamine",6851,"fosamprenavir",6859,"Critical","ERGOTAMINE TARTRATE/FOSAMPRENAVIR [VA Drug Interaction]"
"escitalopram",5569,"linezolid",5690,"Critical","ESCITALOPRAM OXALATE/LINEZOLID [VA Drug Interaction]"
"fluvoxamine",5501,"warfarin",5376,"Significant","FLUVOXAMINE MALEATE/WARFARIN [VA Drug Interaction]"
"dextropropoxyphene",5719,"sodium oxybate",7482,"Critical","PROPOXYPHENE/SODIUM OXYBATE [VA Drug Interaction]"
"remifentanil",6053,"sodium oxybate",7482,"Critical","REMIFENTANIL HYDROCHLORIDE/SODIUM OXYBATE [VA Drug Interaction]"
"sodium oxybate",7482,"tizanidine",4738,"Critical","SODIUM OXYBATE/TIZANIDINE HYDROCHLORIDE [VA Drug Interaction]"
"estazolam",5198,"fluvoxamine",5501,"Significant","ESTAZOLAM/FLUVOXAMINE MALEATE [VA Drug Interaction]"
"amiodarone",6920,"indinavir",6894,"Critical","AMIODARONE/INDINAVIR SULFATE [VA Drug Interaction]"
"indinavir",6894,"tadalafil",6161,"Significant","INDINAVIR SULFATE/TADALAFIL [VA Drug Interaction]"
"ethinylestradiol",5228,"secobarbital",4606,"Significant","ETHINYL ESTRADIOL/SECOBARBITAL [VA Drug Interaction]"
"secbutabarbital",4413,"ethinylestradiol",5228,"Significant","BUTABARBITAL/ETHINYL ESTRADIOL [VA Drug Interaction]"
"ethinylestradiol",5228,"primidone",4452,"Significant","ETHINYL ESTRADIOL/PRIMIDONE [VA Drug Interaction]"
"ethinylestradiol",5228,"methylphenobarbital",4675,"Significant","ETHINYL ESTRADIOL/MEPHOBARBITAL [VA Drug Interaction]"
"amobarbital",4509,"ethinylestradiol",5228,"Significant","AMOBARBITAL/ETHINYL ESTRADIOL [VA Drug Interaction]"
"secbutabarbital",4413,"estradiol",4941,"Significant","BUTABARBITAL/ESTRADIOL [VA Drug Interaction]"
"estradiol",4941,"methylphenobarbital",4675,"Significant","ESTRADIOL/MEPHOBARBITAL [VA Drug Interaction]"
"cisapride",6588,"ibutilide",6127,"Critical","CISAPRIDE/IBUTILIDE FUMARATE [VA Drug Interaction]"
"cisapride",6588,"moracizine",6418,"Critical","CISAPRIDE/MORICIZINE [VA Drug Interaction]"
"efavirenz",5474,"ethinylestradiol",5228,"Significant","EFAVIRENZ/ETHINYL ESTRADIOL [VA Drug Interaction]"
"indinavir",6894,"omeprazole",5776,"Significant","INDINAVIR SULFATE/OMEPRAZOLE [VA Drug Interaction]"
"atorvastatin",6821,"telithromycin",7004,"Critical","ATORVASTATIN CALCIUM/TELITHROMYCIN [VA Drug Interaction]"
"delavirdine",6548,"fosamprenavir",6859,"Critical","DELAVIRDINE MESYLATE/FOSAMPRENAVIR [VA Drug Interaction]"
"duloxetine",5241,"tramadol",4843,"Significant","DULOXETINE/TRAMADOL HYDROCHLORIDE [VA Drug Interaction]"
"erythromycin",6964,"halofantrine",6714,"Critical","ERYTHROMYCIN/HALOFANTRINE HYDROCHLORIDE [VA Drug Interaction]"
"erythromycin",6964,"moracizine",6418,"Significant","ERYTHROMYCIN/MORICIZINE [VA Drug Interaction]"
"erythromycin",6964,"nelfinavir",6830,"Significant","ERYTHROMYCIN/NELFINAVIR MESYLATE [VA Drug Interaction]"
